synonym_concept_id,synonym_name,synonym_concept_code,synonym_vocabulary_id,language_concept_id
,'Cyano(3-phenoxyphenyl)methyl 4-chloro-a-(1-methylethyl)benzeneacetate, 9CI',51630-58-1,Toxin,4180186
,Ectrin,51630-58-1,Toxin,4180186
,Esfenvalerate,51630-58-1,Toxin,4180186
,Evercide 2362,51630-58-1,Toxin,4180186
,Fenaxin,51630-58-1,Toxin,4180186
,Fenkem,51630-58-1,Toxin,4180186
,Fenkill,51630-58-1,Toxin,4180186
,Fenoxin,51630-58-1,Toxin,4180186
,Fenval,51630-58-1,Toxin,4180186
,Fenvaleric acid,51630-58-1,Toxin,4180186
,Phenoxin,51630-58-1,Toxin,4180186
,Phenvalerate,51630-58-1,Toxin,4180186
,Pydrin,51630-58-1,Toxin,4180186
,'1,6,7-Trichlorodibenzofuran',83704-46-5,Toxin,4180186
,'Dibenzofuran, 3,4,9-trichloro',83704-46-5,Toxin,4180186
,'Permanganic acid (hmno4), zinc salt',23414-72-4,Toxin,4180186
,Zinc permanganic acid,23414-72-4,Toxin,4180186
,Zinc permangante,23414-72-4,Toxin,4180186
,'1,2-Dehydrocortisone',53-03-2,Toxin,4180186
,'1,4-Pregnadiene-17alpha,21-diol-3,11,20-trione',53-03-2,Toxin,4180186
,'17,21-Dihydroxypregna-1,4-diene-3,11,20-trione',53-03-2,Toxin,4180186
,Dehydrocortisone,53-03-2,Toxin,4180186
,Delta-Cortef,53-03-2,Toxin,4180186
,Meticorten,53-03-2,Toxin,4180186
,Orasone,53-03-2,Toxin,4180186
,Prednisona,53-03-2,Toxin,4180186
,Prednisonum,53-03-2,Toxin,4180186
,Rayos,53-03-2,Toxin,4180186
,Caswell No. 075A,27386-64-7,Toxin,4180186
,RCRA waste no. U271,27386-64-7,Toxin,4180186
,'12,13-Epoxy-trichothec-9-ene-3alpha,4beta,8alpha,15-tetrol',34114-99-3,Toxin,4180186
,T 2 Toxin tetraol,34114-99-3,Toxin,4180186
,T-2 Tetraol,34114-99-3,Toxin,4180186
,T-2 Tetraol toxin,34114-99-3,Toxin,4180186
,T-2 Tetrol,34114-99-3,Toxin,4180186
,T2 tetrol,34114-99-3,Toxin,4180186
,Toxin T 2 tetraol,34114-99-3,Toxin,4180186
,Toxin T 4,34114-99-3,Toxin,4180186
,Toxin t2 tetrol,34114-99-3,Toxin,4180186
,'1,2-dimethylbenzene',95-47-6,Toxin,4180186
,'1,2-Dimethylbenzol',95-47-6,Toxin,4180186
,'1,2-xylene',95-47-6,Toxin,4180186
,2-xylene,95-47-6,Toxin,4180186
,'3,4-xylene',95-47-6,Toxin,4180186
,o-Dimethylbenzene,95-47-6,Toxin,4180186
,o-Methyltoluene,95-47-6,Toxin,4180186
,O-Xylene,95-47-6,Toxin,4180186
,o-Xylol,95-47-6,Toxin,4180186
,ORTHO-XYLENE,95-47-6,Toxin,4180186
,'1,3,8-Trichloro-6-(cyclohexyl)dibenzofuran',125652-15-5,Toxin,4180186
,'1,3,8-Trichloro-6-cyclohexyl-dibenzofuran',125652-15-5,Toxin,4180186
,'6-Cyclohexyl-1,3,8-tricdf',125652-15-5,Toxin,4180186
,3-(alpha-(4'-Nitrophenyl)-beta-acetylethyl)-4-hydroxycoumarin,152-72-7,Toxin,4180186
,3-(alpha-(P-Nitrophenol)-beta-acetylethyl)-4-hydroxycoumarin,152-72-7,Toxin,4180186
,3-(alpha-Acetonyl-4-nitrobenzyl)-4-hydroxycoumarin,152-72-7,Toxin,4180186
,3-(alpha-Acetonyl-P-nitrobenzyl)-4-hydroxycoumarin,152-72-7,Toxin,4180186
,3-(alpha-P-Nitrophenyl-beta-acetylethyl)-4-hydroxycoumarin,152-72-7,Toxin,4180186
,4-Hydroxy-3-(1-(4-nitrophenyl)-3-oxobutyl)-2H-1-benzopyran-2-one,152-72-7,Toxin,4180186
,4-Hydroxy-3-1-(4-nitrophenyl)-3-oxobutyl-2H-chromen-2-one,152-72-7,Toxin,4180186
,Acenocoumarin,152-72-7,Toxin,4180186
,Acenocoumarolum,152-72-7,Toxin,4180186
,Acenocumarol,152-72-7,Toxin,4180186
,Acenocumarolo,152-72-7,Toxin,4180186
,Acenokumarin,152-72-7,Toxin,4180186
,Ascumar,152-72-7,Toxin,4180186
,Mini-sintrom,152-72-7,Toxin,4180186
,Nicoumalone,152-72-7,Toxin,4180186
,Nicumalon,152-72-7,Toxin,4180186
,Nitrophenylacetylethyl-4-hydroxycoumarine,152-72-7,Toxin,4180186
,Nitrovarfarian,152-72-7,Toxin,4180186
,Nitrowarfarin,152-72-7,Toxin,4180186
,Sinkumar,152-72-7,Toxin,4180186
,Sintrom,152-72-7,Toxin,4180186
,1-Azanaphthalene,91-22-5,Toxin,4180186
,1-Benzazine,91-22-5,Toxin,4180186
,1-Benzine,91-22-5,Toxin,4180186
,'2,3-Benzopyridine',91-22-5,Toxin,4180186
,Benzo(b)pyridine,91-22-5,Toxin,4180186
,Benzobpyridine,91-22-5,Toxin,4180186
,Chinoleine,91-22-5,Toxin,4180186
,Chinolin,91-22-5,Toxin,4180186
,Chinoline,91-22-5,Toxin,4180186
,Leucol,91-22-5,Toxin,4180186
,Leukol,91-22-5,Toxin,4180186
,Quinolin,91-22-5,Toxin,4180186
,Pac-TX,137084-94-7,Toxin,4180186
,PoTx,137084-94-7,Toxin,4180186
,Vanadium chloride,7718-98-1,Toxin,4180186
,Vanadium chloride (VCl3),7718-98-1,Toxin,4180186
,Vanadium trichloride,7718-98-1,Toxin,4180186
,VCl3,7718-98-1,Toxin,4180186
,'5-Ethoxy-3-(trichloromethyl)-1,2,4-thiadiazole',2593-15-9,Toxin,4180186
,'5-Ethoxy-3-trichloromethyl-1,2,4-thiadiazol',2593-15-9,Toxin,4180186
,Aaterra,2593-15-9,Toxin,4180186
,Banrot,2593-15-9,Toxin,4180186
,Dwell,2593-15-9,Toxin,4180186
,Echlomezol,2593-15-9,Toxin,4180186
,Ethazol,2593-15-9,Toxin,4180186
,Ethazole,2593-15-9,Toxin,4180186
,'Ethyl 3-(trichloromethyl)-1,2,4-thiadiazol-5-yl ether',2593-15-9,Toxin,4180186
,Koban,2593-15-9,Toxin,4180186
,Pansoil,2593-15-9,Toxin,4180186
,Planvate,2593-15-9,Toxin,4180186
,Terracoat,2593-15-9,Toxin,4180186
,Terraflo,2593-15-9,Toxin,4180186
,Terrazole,2593-15-9,Toxin,4180186
,Truban,2593-15-9,Toxin,4180186
,Kunitz-type serine protease inhibitor taicotoxin,112154-17-3,Toxin,4180186
,'Taicatoxin, serine protease inhibitor component',112154-17-3,Toxin,4180186
,TCX,112154-17-3,Toxin,4180186
,TSPI,112154-17-3,Toxin,4180186
,Venom protease inhibitor 1,112154-17-3,Toxin,4180186
,Venom protease inhibitor 2,112154-17-3,Toxin,4180186
,(-)-a-pinene,7785-26-4,Toxin,4180186
,(-)-a-Pinene,7785-26-4,Toxin,4180186
,(-)-\u03b1-Pinene,7785-26-4,Toxin,4180186
,(1S)-(-)-a-Pinene,7785-26-4,Toxin,4180186
,'(1S)-2,6,6-trimethylbicyclo3.1.1hept-2-ene',7785-26-4,Toxin,4180186
,'(1S,5S)-2,6,6-Trimethylbicyclo3.1.1hept-2-ene',7785-26-4,Toxin,4180186
,'1S,5S-(-)-alpha-Pinene',7785-26-4,Toxin,4180186
,1S-(-)-a-Pinene,7785-26-4,Toxin,4180186
,1S-a-Pinene,7785-26-4,Toxin,4180186
,L-a-Pinene,7785-26-4,Toxin,4180186
,Azidothymidine,30516-87-1,Toxin,4180186
,AZT,30516-87-1,Toxin,4180186
,Retrovir,30516-87-1,Toxin,4180186
,ZDV,30516-87-1,Toxin,4180186
,Zidovudin,30516-87-1,Toxin,4180186
,Zidovudinum,30516-87-1,Toxin,4180186
,'Dibenzob,F1,4Oxazepine',257-07-8,Toxin,4180186
,AFB1,1162-65-8,Toxin,4180186
,AFBI,1162-65-8,Toxin,4180186
,Aflatoxin b1,1162-65-8,Toxin,4180186
,Ammonium hydrogendinitrate,6484-52-2,Toxin,4180186
,Ammonium nitrate (pesticide/fertilizer mixture),6484-52-2,Toxin,4180186
,Ammonium nitrate solution,6484-52-2,Toxin,4180186
,Ammonium nitrate urea solution (containing ammonia),6484-52-2,Toxin,4180186
,Ammonium nitrate urea solution (not containing ammonia),6484-52-2,Toxin,4180186
,Ammonium nitric acid,6484-52-2,Toxin,4180186
,Ammonium nitricum,6484-52-2,Toxin,4180186
,Ammonium saltpeter,6484-52-2,Toxin,4180186
,Ammonium(I) nitrate (1:1),6484-52-2,Toxin,4180186
,Herco prills,6484-52-2,Toxin,4180186
,Merco prills,6484-52-2,Toxin,4180186
,Nitram,6484-52-2,Toxin,4180186
,Nitrate d'ammonium,6484-52-2,Toxin,4180186
,Nitrate of ammonia,6484-52-2,Toxin,4180186
,Nitrato amonico,6484-52-2,Toxin,4180186
,Nitric acid ammonium salt,6484-52-2,Toxin,4180186
,Nitric acid ammonium salt (1:1),6484-52-2,Toxin,4180186
,'Nitric acid, ammonium salt',6484-52-2,Toxin,4180186
,Norway saltpeter,6484-52-2,Toxin,4180186
,Varioform I,6484-52-2,Toxin,4180186
,Halomonth,2062-78-4,Toxin,4180186
,Neoperidole,2062-78-4,Toxin,4180186
,Opiran,2062-78-4,Toxin,4180186
,Orap,2062-78-4,Toxin,4180186
,Pimozida,2062-78-4,Toxin,4180186
,Pimozidum,2062-78-4,Toxin,4180186
,2-(8-Hydroxy-3-methyl-1-oxoisochroman-7-carbonyl)amino-3-phenylpropionic acid,4825-86-9,Toxin,4180186
,'N-(8-Hydroxy-3-methyl-1-oxo-3,4-dihydro-1H-isochromen-7-yl)carbonylphenylalanine',4825-86-9,Toxin,4180186
,Bis(acetato)dibutyltin,1067-33-0,Toxin,4180186
,Bis(acetyloxy)(dibutyl)stannane,1067-33-0,Toxin,4180186
,Bis(acetyloxy)dibutylstannane,1067-33-0,Toxin,4180186
,Di-n-butyldiacetoxytin,1067-33-0,Toxin,4180186
,Di-n-butyltin diacetate,1067-33-0,Toxin,4180186
,Diacetoxybutyltin,1067-33-0,Toxin,4180186
,Diacetoxydibutlyltin,1067-33-0,Toxin,4180186
,Diacetoxydibutylstannane,1067-33-0,Toxin,4180186
,Diacetoxydibutyltin,1067-33-0,Toxin,4180186
,Dibutly tin diacetate,1067-33-0,Toxin,4180186
,Dibutyl tin diacetate,1067-33-0,Toxin,4180186
,Dibutyldiacetoxystannane,1067-33-0,Toxin,4180186
,Dibutylstannium diacetate,1067-33-0,Toxin,4180186
,Dibutyltin acetate,1067-33-0,Toxin,4180186
,Dibutyltin di(acetate),1067-33-0,Toxin,4180186
,Dibutyltin diacetic acid,1067-33-0,Toxin,4180186
,'Tin, dibutyl-, diacetate',1067-33-0,Toxin,4180186
,Uranium octaoxide,1344-59-8,Toxin,4180186
,Uranium octoxide,1344-59-8,Toxin,4180186
,Uranium oxide,1344-59-8,Toxin,4180186
,Uranium oxide-protoxide,1344-59-8,Toxin,4180186
,Uranium trioxide,1344-59-8,Toxin,4180186
,Uranous-uranic oxide,1344-59-8,Toxin,4180186
,Uranyl uranate,1344-59-8,Toxin,4180186
,BeCu,11133-98-5,Toxin,4180186
,Beryllium bronze,11133-98-5,Toxin,4180186
,Copper Beryllium,11133-98-5,Toxin,4180186
,CuBe,11133-98-5,Toxin,4180186
,Spring copper,11133-98-5,Toxin,4180186
,Hexabromodichlorodibenzofuran,107207-36-3,Toxin,4180186
,Anthophyllite asbestos,77536-67-5,Toxin,4180186
,Fibrous Anthophyllite,77536-67-5,Toxin,4180186
,'beta-1,4-Poly-N-acetyl-D-glucosamine',1398-61-4,Toxin,4180186
,'beta-1,4-Poly-N-acetyl-delta-glucosamine',1398-61-4,Toxin,4180186
,Poly 2-Acetamido-2-deoxy-D-glucose,1398-61-4,Toxin,4180186
,Poly 2-Acetamido-2-deoxy-delta-glucose,1398-61-4,Toxin,4180186
,'1,4-(N-Acetyl-beta-D-glucosaminyl)N',1398-61-4,Toxin,4180186
,'1,4-(N-Acetyl-beta-D-glucosaminyl)N+1',1398-61-4,Toxin,4180186
,'1,4-(N-Acetyl-beta-delta-glucosaminyl)N',1398-61-4,Toxin,4180186
,'1,4-(N-Acetyl-beta-delta-glucosaminyl)N+1',1398-61-4,Toxin,4180186
,'2,2',3,4,4',5-Hexabromo-1,1'-biphenyl',81381-52-4,Toxin,4180186
,'(1Z)-1,3-Dichloro-1-propene',10061-01-5,Toxin,4180186
,'(1Z)-1,3-dichloroprop-1-ene',10061-01-5,Toxin,4180186
,'(Z)-1,3-Dichloro-1-propene',10061-01-5,Toxin,4180186
,'(Z)-1,3-Dichloropropene',10061-01-5,Toxin,4180186
,'.alpha.,.gamma.-dichloropropylene',10061-01-5,Toxin,4180186
,.alpha.-chloroallyl chloride,10061-01-5,Toxin,4180186
,.gamma.-chloroallyl chloride,10061-01-5,Toxin,4180186
,'1,3-Dichloro-1-propene',10061-01-5,Toxin,4180186
,'1,3-Dichloro-1-propene (Z)',10061-01-5,Toxin,4180186
,'1,3-Dichloro-2-propene',10061-01-5,Toxin,4180186
,'1,3-Dichloropropene',10061-01-5,Toxin,4180186
,'1,3-Dichloropropene (cis+trans)',10061-01-5,Toxin,4180186
,'1,3-DICHLOROPROPENE, HIGH BOILING, PRACT',10061-01-5,Toxin,4180186
,'1,3-Dichloropropene-1',10061-01-5,Toxin,4180186
,'1,3-DICHLOROPROPENE-1,LOW BOILING',10061-01-5,Toxin,4180186
,'1,3-Dichloropropylene',10061-01-5,Toxin,4180186
,'1-Propene, 1,3-dichloro-, (Z)- (9CI)',10061-01-5,Toxin,4180186
,3-Chloropropenyl chloride,10061-01-5,Toxin,4180186
,'cis-1,3-Dichloro-1-Propene',10061-01-5,Toxin,4180186
,'cis-1,3-Dichloropropylene',10061-01-5,Toxin,4180186
,Cis-DCP,10061-01-5,Toxin,4180186
,D-d mixture,10061-01-5,Toxin,4180186
,Dichloropropene,10061-01-5,Toxin,4180186
,Nemex,10061-01-5,Toxin,4180186
,Telone,10061-01-5,Toxin,4180186
,Telone c,10061-01-5,Toxin,4180186
,Telone II,10061-01-5,Toxin,4180186
,Vidden d,10061-01-5,Toxin,4180186
,'Benzoic acid, 3,4,5-trihydroxy-, octyl ester',1034-01-1,Toxin,4180186
,E311,1034-01-1,Toxin,4180186
,GA 8,1034-01-1,Toxin,4180186
,Gallic acid octyl ester,1034-01-1,Toxin,4180186
,'Gallic acid, octyl ester',1034-01-1,Toxin,4180186
,'N-Octyl ester of 3,4,5-trihydroxybenzoic acid',1034-01-1,Toxin,4180186
,N-Octyl gallate,1034-01-1,Toxin,4180186
,N-Octylgallate,1034-01-1,Toxin,4180186
,'Octyl 3,4,5-trihydroxybenzoate',1034-01-1,Toxin,4180186
,Octyl gallic acid,1034-01-1,Toxin,4180186
,Octylgallate,1034-01-1,Toxin,4180186
,Oktylester kyseliny gallove,1034-01-1,Toxin,4180186
,Progallin O,1034-01-1,Toxin,4180186
,Stabilizer GA 8,1034-01-1,Toxin,4180186
,SiBr4,7789-66-4,Toxin,4180186
,Silicon(IV) bromide,7789-66-4,Toxin,4180186
,Tetrabromosilane,7789-66-4,Toxin,4180186
,Cadmium carbonic acid,513-78-0,Toxin,4180186
,Cadmium monocarbonate,513-78-0,Toxin,4180186
,Cadmium(2+) carbonate,513-78-0,Toxin,4180186
,Cadmium(II) carbonate,513-78-0,Toxin,4180186
,CdCO3,513-78-0,Toxin,4180186
,Chemcarb,513-78-0,Toxin,4180186
,Kalcit,513-78-0,Toxin,4180186
,Mikrokalcit,513-78-0,Toxin,4180186
,Otavite,513-78-0,Toxin,4180186
,'(+)-(1S,2S)-Pseudoephedrine',90-82-4,Toxin,4180186
,(+)-Pseudoephedrine,90-82-4,Toxin,4180186
,(+)-Psi-ephedrine,90-82-4,Toxin,4180186
,(+)-threo-Ephedrine,90-82-4,Toxin,4180186
,Afrinol,90-82-4,Toxin,4180186
,Benylin Decongestant,90-82-4,Toxin,4180186
,Cenafed,90-82-4,Toxin,4180186
,D-Isoephedrine,90-82-4,Toxin,4180186
,D-Pseudoephedrine,90-82-4,Toxin,4180186
,D-Psi-2-methylamino-1-phenyl-1-propanol,90-82-4,Toxin,4180186
,D-Psi-ephedrine,90-82-4,Toxin,4180186
,Decofed,90-82-4,Toxin,4180186
,Dimetapp Decongestant,90-82-4,Toxin,4180186
,Eltor 120,90-82-4,Toxin,4180186
,Genaphed,90-82-4,Toxin,4180186
,Isoephedrine,90-82-4,Toxin,4180186
,L(+)-Psi-ephedrine,90-82-4,Toxin,4180186
,L-(+)-Pseudoephedrine,90-82-4,Toxin,4180186
,Maxenal,90-82-4,Toxin,4180186
,Myfedrine,90-82-4,Toxin,4180186
,Novafed,90-82-4,Toxin,4180186
,Pseudoefedrina,90-82-4,Toxin,4180186
,Pseudoephedrinum,90-82-4,Toxin,4180186
,Psi-ephedrin,90-82-4,Toxin,4180186
,Psi-ephedrine,90-82-4,Toxin,4180186
,Robidrine,90-82-4,Toxin,4180186
,Sudafed Decongestant,90-82-4,Toxin,4180186
,trans-Ephedrine,90-82-4,Toxin,4180186
,'1,2,8,9-Tetrachlorodibenzo(b,e)(1,4)dioxin',62470-54-6,Toxin,4180186
,'1,2,8,9-TETRACHLORODIBENZO-P-DIOXIN',62470-54-6,Toxin,4180186
,'1,2,8,9-Tetrachlorodibenzo-P-dioxin',62470-54-6,Toxin,4180186
,'Dibenzo-p-dioxin, 1,2,8,9-tetrachloro',62470-54-6,Toxin,4180186
,'1, 3-Dicyanopropane',544-13-8,Toxin,4180186
,'1,3-Dicyanopropane',544-13-8,Toxin,4180186
,'1,3-Trimethylenedinitrile',544-13-8,Toxin,4180186
,Glutaric acid dinitrile,544-13-8,Toxin,4180186
,Glutaric dinitrile,544-13-8,Toxin,4180186
,Glutarodinitrile,544-13-8,Toxin,4180186
,Pentanedinitrile,544-13-8,Toxin,4180186
,Pyrotartaric acid nitrile,544-13-8,Toxin,4180186
,Trimethylene dicyanide,544-13-8,Toxin,4180186
,Dihydroxidooxidoselenium,7783-00-8,Toxin,4180186
,Hydrogen selenite,7783-00-8,Toxin,4180186
,Monohydrated selenium dioxide,7783-00-8,Toxin,4180186
,Selenige saeure,7783-00-8,Toxin,4180186
,Selenious acid,7783-00-8,Toxin,4180186
,Selenious acid (H2seo3),7783-00-8,Toxin,4180186
,'SELENIOUS ACID, H2SeO3',7783-00-8,Toxin,4180186
,Selenium dioxide,7783-00-8,Toxin,4180186
,'Selenium dioxide, monohydrated',7783-00-8,Toxin,4180186
,SeO(OH)2,7783-00-8,Toxin,4180186
,Alum ammonium,7784-25-0,Toxin,4180186
,'Alum, ammonium',7784-25-0,Toxin,4180186
,'Alum, ammonium anhydrous',7784-25-0,Toxin,4180186
,Aluminium ammonium bis(sulphate),7784-25-0,Toxin,4180186
,Aluminum ammonium alum,7784-25-0,Toxin,4180186
,Aluminum ammonium bis(sulfate),7784-25-0,Toxin,4180186
,Aluminum ammonium disulfate (Al(NH4)(SO4)2),7784-25-0,Toxin,4180186
,Aluminum ammonium sulfic acid,7784-25-0,Toxin,4180186
,Aluminum ammonium sulphate,7784-25-0,Toxin,4180186
,Aluminum ammonium sulphic acid,7784-25-0,Toxin,4180186
,Aluminum sulfate compd. with ammonium sulfate (1:1),7784-25-0,Toxin,4180186
,Ammonium alum,7784-25-0,Toxin,4180186
,Ammonium aluminum alum,7784-25-0,Toxin,4180186
,Ammonium aluminum sulfate,7784-25-0,Toxin,4180186
,Burnt ammonium alum,7784-25-0,Toxin,4180186
,Caswell No. 041B,7784-25-0,Toxin,4180186
,CURB,7784-25-0,Toxin,4180186
,Exsiccated ammonium alum,7784-25-0,Toxin,4180186
,Monoammonium monoaluminum sulfate,7784-25-0,Toxin,4180186
,Sulfuric acid (acd/name 4.0),7784-25-0,Toxin,4180186
,'Sulfuric acid, aluminum ammonium salt (2:1:1)',7784-25-0,Toxin,4180186
,'2,2',3,3',4,5,6,-Hexachlorobiphenyl',68194-16-1,Toxin,4180186
,'2,2',3,3',4,5,6-Heptachloro-1,1'-biphenyl',68194-16-1,Toxin,4180186
,'2,2',3,3',4,5,6-PCB',68194-16-1,Toxin,4180186
,'Heptachloro-1,1'-biphenyl',68194-16-1,Toxin,4180186
,Heptachlorobiphenyl,68194-16-1,Toxin,4180186
,PCB 173,68194-16-1,Toxin,4180186
,'1,2,4,7,9-PENTACHLORODIBENZOFURAN',71998-74-8,Toxin,4180186
,'Dibenzofuran, 1,2,4,7,9-pentachloro',71998-74-8,Toxin,4180186
,1-Benzothien-4-yl methylcarbamate,1079-33-0,Toxin,4180186
,4-Benzothienyl Methylcarbamate,1079-33-0,Toxin,4180186
,4-Benzothienyl N-methyl-carbamate,1079-33-0,Toxin,4180186
,4-Benzothienylester kyseliny methylkarbaminove,1079-33-0,Toxin,4180186
,Benzo(b)thien-4-yl methylcarbamate,1079-33-0,Toxin,4180186
,'Benzo(b)thiophene-4-ol, methylcarbamate',1079-33-0,Toxin,4180186
,Benzobthien-4-yl methylcarbamate,1079-33-0,Toxin,4180186
,'Carbamic acid, methyl-, benzo(b)thien-4-yl ester',1079-33-0,Toxin,4180186
,'Carbamic acid, methyl-, benzobthien-4-yl ester',1079-33-0,Toxin,4180186
,Caswell No. 081D,1079-33-0,Toxin,4180186
,Mobam phenol,1079-33-0,Toxin,4180186
,Mobil MC-A-600,1079-33-0,Toxin,4180186
,'2,2'-Dihydroxydiethylamine',111-42-2,Toxin,4180186
,'2,2'-Iminobis',111-42-2,Toxin,4180186
,'2,2'-Iminobisethanol',111-42-2,Toxin,4180186
,'2,2'-Iminodi-1-ethanol',111-42-2,Toxin,4180186
,'2,2'-Iminodiethanol',111-42-2,Toxin,4180186
,'2,2'Iminobisethanol',111-42-2,Toxin,4180186
,2-(2-Hydroxyethylamino)ethanol,111-42-2,Toxin,4180186
,2-(2-Hydroxyethyl)aminoethanol,111-42-2,Toxin,4180186
,Aliphatic amine,111-42-2,Toxin,4180186
,Bis(2-hydroxyethyl)amine,111-42-2,Toxin,4180186
,Bis(2-hydroxyethyl)tallow amine oxide,111-42-2,Toxin,4180186
,Bis(hydroxyethyl)amine,111-42-2,Toxin,4180186
,Bis-2-hydroxyethylamine,111-42-2,Toxin,4180186
,DEA,111-42-2,Toxin,4180186
,Di(2-hydroxyethyl)amine,111-42-2,Toxin,4180186
,Di(beta-hydroxyethyl)amine,111-42-2,Toxin,4180186
,Diaethanolamin,111-42-2,Toxin,4180186
,Diethanolamin,111-42-2,Toxin,4180186
,Diethylolamine,111-42-2,Toxin,4180186
,Dihydroxyethyl tallowamine oxide,111-42-2,Toxin,4180186
,Diolamine,111-42-2,Toxin,4180186
,H2dea,111-42-2,Toxin,4180186
,Iminodiethanol,111-42-2,Toxin,4180186
,'N,N'-Iminodiethanol',111-42-2,Toxin,4180186
,'N,N-Bis(2-hydroxyethyl)amine',111-42-2,Toxin,4180186
,'N,N-Di(hydroxyethyl)amine',111-42-2,Toxin,4180186
,'N,N-Diethanolamine',111-42-2,Toxin,4180186
,Niax DEOA-LF,111-42-2,Toxin,4180186
,'5-bromo-3-(butan-2-yl)-6-methylpyrimidine-2,4(1H,3H)-dione',314-40-9,Toxin,4180186
,'5-Bromo-3-sec-butyl-6-methyl-2,4(1H,3H)-pyrimidinedione',314-40-9,Toxin,4180186
,'5-Bromo-3-sec-butyl-6-methylpyrimidine-2,4(1H,3H)-dione',314-40-9,Toxin,4180186
,5-Bromo-3-sec.-butyl-6-methyluracil,314-40-9,Toxin,4180186
,Borea,314-40-9,Toxin,4180186
,Borocil,314-40-9,Toxin,4180186
,Bromax,314-40-9,Toxin,4180186
,Bromazil,314-40-9,Toxin,4180186
,Hyvar,314-40-9,Toxin,4180186
,Hyvar X,314-40-9,Toxin,4180186
,Hyvarex,314-40-9,Toxin,4180186
,Krova,314-40-9,Toxin,4180186
,Krovar II,314-40-9,Toxin,4180186
,Rokar X,314-40-9,Toxin,4180186
,Uragan,314-40-9,Toxin,4180186
,Uragon,314-40-9,Toxin,4180186
,Urox B,314-40-9,Toxin,4180186
,Urox-HX,314-40-9,Toxin,4180186
,'bis(1,5-cyclooctadiene)-Nickel',1295-35-8,Toxin,4180186
,'Bis(1,5-cyclooctadiene)nickel',1295-35-8,Toxin,4180186
,Bis(cyclooctadiene)nickel,1295-35-8,Toxin,4180186
,'Bis-1,5-cyclooctadienylnickel',1295-35-8,Toxin,4180186
,'Di(1,5-cyclooctadiene)nickel',1295-35-8,Toxin,4180186
,Dicyclooctadiene nickel,1295-35-8,Toxin,4180186
,Nickel dicyclooctadiene,1295-35-8,Toxin,4180186
,'Lead 2,4,6-trinitro-m-phenylene dioxide',15245-44-0,Toxin,4180186
,'Lead 2,4,6-trinitrobenzene-1,3-diolate',15245-44-0,Toxin,4180186
,'Lead 2,4,6-trinitroresorcinate',15245-44-0,Toxin,4180186
,Lead styphnic acid,15245-44-0,Toxin,4180186
,Lead trinitroresorcinate,15245-44-0,Toxin,4180186
,(E)-2-Pentenedioate,1724-02-3,Toxin,4180186
,(E)-2-Pentenedioic acid,1724-02-3,Toxin,4180186
,(E)-Glutaconate,1724-02-3,Toxin,4180186
,(E)-Glutaconic acid,1724-02-3,Toxin,4180186
,'1,3-Propenedicarboxylate',1724-02-3,Toxin,4180186
,'1,3-Propenedicarboxylic acid',1724-02-3,Toxin,4180186
,'1-Propene-1,3-dicarboxylate',1724-02-3,Toxin,4180186
,'1-Propene-1,3-dicarboxylic acid',1724-02-3,Toxin,4180186
,Glutaconate,1724-02-3,Toxin,4180186
,Pentenedioate,1724-02-3,Toxin,4180186
,Pentenedioic acid,1724-02-3,Toxin,4180186
,trans-Glutaconate,1724-02-3,Toxin,4180186
,trans-Glutaconic acid,1724-02-3,Toxin,4180186
,10-(2-Dimethylaminopropyl)-2-propionylphenothiazine,362-29-8,Toxin,4180186
,2-Propionyl-10-(2-(dimethylamino)propyl)phenothiazine,362-29-8,Toxin,4180186
,3-Propionyl-10-dimethylaminoisopropylphenothiazine,362-29-8,Toxin,4180186
,Dorevan,362-29-8,Toxin,4180186
,Dorevane,362-29-8,Toxin,4180186
,Indorm,362-29-8,Toxin,4180186
,Largon,362-29-8,Toxin,4180186
,Propavan,362-29-8,Toxin,4180186
,Propiomazin,362-29-8,Toxin,4180186
,Propiomazina,362-29-8,Toxin,4180186
,Propiomazinum,362-29-8,Toxin,4180186
,Serentin,362-29-8,Toxin,4180186
,4-(Ethylthio)phenol methylcarbamate,18809-57-9,Toxin,4180186
,4-Ethylthiophenyl methylcarbamic acid,18809-57-9,Toxin,4180186
,'Carbamic acid, methyl-, P-(ethylthio)phenyl ester',18809-57-9,Toxin,4180186
,'Carbamic acid, methyl-, P-(ethylthio)phenyl ester (7ci,8ci)',18809-57-9,Toxin,4180186
,EMPC,18809-57-9,Toxin,4180186
,Methylcarbamic acid P-(ethylthio)phenyl ester,18809-57-9,Toxin,4180186
,P-(ethylthio)phenyl methylcarbamate,18809-57-9,Toxin,4180186
,'Phenol, 4-(ethylthio)-, methylcarbamate',18809-57-9,Toxin,4180186
,Toxamate,18809-57-9,Toxin,4180186
,(methylimino)(oxo)methane,624-83-9,Toxin,4180186
,(Methylimino)(oxo)methane,624-83-9,Toxin,4180186
,C2H3NO,624-83-9,Toxin,4180186
,CH3NCO,624-83-9,Toxin,4180186
,Iso-cyanatomethane,624-83-9,Toxin,4180186
,Iso-cyanomethane,624-83-9,Toxin,4180186
,Isocyanate de methyle,624-83-9,Toxin,4180186
,Isocyanatomethane,624-83-9,Toxin,4180186
,'Isocyanic acid, methyl ester',624-83-9,Toxin,4180186
,Methyl carbonimide,624-83-9,Toxin,4180186
,Methyl isocyanat,624-83-9,Toxin,4180186
