county_ref_id,county_name,state,county_fips,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon
1655,Franklin County,NE,NE-003,Rural,5.91813476624859,20.70,41.1652713111783,-100.163203997355
1656,Lincoln County,NE,NE-004,Small Town,6.76216654568002,79.93,41.2097190504115,-99.4192652080067
1657,Madison County,NE,NE-005,Small Town,8.27426082960072,12.31,41.7144170251966,-100.167568273375
1658,Jackson County,NE,NE-006,Suburban,10.5881137665211,52.19,40.0298949827383,-103.60120543065
1659,Monroe County,NE,NE-007,Suburban,10.7558693404969,14.97,42.1068595082571,-103.356649269057
1660,Union County,NE,NE-008,Suburban,10.3527528826734,50.16,42.0553051488799,-102.779975890106
1661,Clay County,NE,NE-009,Suburban,9.486049767547,46.38,41.5797916556496,-101.849770477789
1662,Marion County,NE,NE-010,Rural,5.67774450223826,70.35,40.892359852682,-102.995985371408
1663,Adams County,NE,NE-011,Small Town,8.8527376134939,31.00,42.3060558538583,-99.2792149724407
1664,Wayne County,NE,NE-012,Rural,6.4684351940704,43.15,40.0251299096154,-103.921059523648
1665,Greene County,NE,NE-013,Small Town,7.16724673267165,87.25,42.3511252009516,-97.1472138664099
1666,Warren County,NE,NE-014,Small Town,7.13460412527634,26.28,40.4613486102162,-98.4220071631644
1667,Fayette County,NE,NE-015,Suburban,8.82744952543431,54.31,42.6246885884766,-102.335378208119
1668,Montgomery County,NE,NE-016,Rural,4.4422209742312,85.83,40.46941448509,-98.0716128182356
1669,Lake County,NE,NE-017,Suburban,11.0461291673332,79.83,41.5034957462482,-100.175255847732
1670,Grant County,NE,NE-018,Small Town,8.2411968467571,59.55,42.8047020292205,-101.830804578526
1671,Douglas County,NE,NE-019,Small Town,8.24260406709414,76.54,40.7529021001711,-102.986793643327
1672,Hamilton County,NE,NE-020,Small Town,8.45287700081582,39.19,40.2846491615497,-101.646640638786
1673,Perry County,NE,NE-021,Small Town,6.15165695150053,55.72,42.6488278443314,-100.218190403026
1674,Pike County,NE,NE-022,Suburban,8.76510548645921,74.30,41.669514208971,-99.1677534344775
1675,Polk County,NE,NE-023,Rural,4.18397408025652,76.36,40.1671961159891,-103.387037217436
1676,Randolph County,NE,NE-024,Small Town,7.25996886355524,39.52,42.4444761129504,-96.0381700549567
1677,Scott County,NE,NE-025,Suburban,9.04841284790085,10.42,40.8051042455201,-101.535770844116
1678,Clark County,NE,NE-026,Rural,5.87095168572201,15.58,41.5460670525181,-96.6348150211202
1679,Carroll County,NE,NE-027,Suburban,10.6805711222522,55.11,41.4289419547604,-97.6011559007127
1680,Harrison County,NE,NE-028,Rural,5.48369836318549,67.15,40.7960009856197,-97.0833444096228
1681,Johnson County,NE,NE-029,Rural,4.62989644030687,27.96,40.014141810785,-98.7634935956449
1682,Knox County,NE,NE-030,Small Town,7.67298055392108,50.51,41.4721929675089,-103.385639652963
1683,Lawrence County,NE,NE-031,Small Town,6.1518194239892,39.65,42.1365653178926,-101.995656927288
1684,Morgan County,NE,NE-032,Suburban,10.6342941214315,82.17,41.9895508605133,-95.9876622040078
1685,Orange County,NE,NE-033,Small Town,6.05515353269421,70.54,41.9262635705969,-103.81229258764
1686,Ross County,NE,NE-034,Rural,6.3050070824475,35.20,42.5931632023893,-99.2558972412235
1687,Shelby County,NE,NE-035,Small Town,7.76204671904604,51.31,41.0869386260883,-103.422934310164
1688,Sullivan County,NE,NE-036,Small Town,7.19423676520371,75.25,41.3841308205238,-101.455079352877
1689,Wilson County,NE,NE-037,Suburban,8.68416540283714,80.36,40.0770490132042,-101.783040429786
1690,Benton County,NE,NE-038,Suburban,11.8657252833527,30.25,41.7857728627777,-103.756024630339
1691,Cass County,NE,NE-039,Rural,5.91605113413139,25.08,42.402063174955,-95.9534411341963
1692,Chester County,NE,NE-040,Suburban,10.822937219598,15.24,40.6722818413482,-103.289345796453
1693,Washington County,NE,NE-041,Rural,4.44402215525674,15.18,41.7990623441421,-97.0262557472271
1694,Jefferson County,NE,NE-042,Suburban,10.1897855160946,13.13,42.9410658601049,-101.251992058772
1695,Franklin County,NE,NE-043,Rural,5.48736822493859,23.68,41.5143140162421,-96.0842030378002
1696,Lincoln County,NE,NE-044,Small Town,8.59026553752368,41.14,42.8079355013318,-101.542929162221
1697,Madison County,NE,NE-045,Suburban,8.66919596886356,70.07,40.7554861005623,-96.7534922715366
1698,Jackson County,NE,NE-046,Small Town,6.35133019897979,35.27,40.6309234246045,-95.7782101738264
1699,Monroe County,NE,NE-047,Small Town,7.42303317911754,39.97,40.9037348805615,-103.099163637144
1700,Union County,NE,NE-048,Rural,4.12852453401172,22.42,42.5048557500287,-99.4132457597756
1701,Clay County,NE,NE-049,Small Town,6.39466095020553,52.17,42.1671402976612,-102.959384861524
1702,Marion County,NE,NE-050,Rural,6.17075421008354,22.67,41.2709055693241,-97.3031375142471
1703,Adams County,NE,NE-051,Rural,3.76650513247874,30.71,40.0997483620069,-99.5372220390298
1704,Wayne County,NE,NE-052,Suburban,10.6431844775603,56.67,41.3969466390642,-103.25297867843
1705,Greene County,NE,NE-053,Rural,3.5995594852516,68.61,41.9627095096755,-100.959085711427
1706,Warren County,NE,NE-054,Small Town,7.76569776554658,71.50,40.3245704189657,-96.3774886310754
1707,Fayette County,NE,NE-055,Small Town,7.83306378766694,82.69,42.7985984011977,-100.78078695386
1708,Montgomery County,NE,NE-056,Small Town,8.24653796367843,77.26,41.663623284085,-99.4730748247248
1709,Lake County,NE,NE-057,Suburban,8.21258596986703,41.96,42.7254254840168,-97.1566306174424
1710,Grant County,NE,NE-058,Small Town,7.92376951593317,25.72,41.2252362586304,-104.073260281998
1711,Douglas County,NE,NE-059,Small Town,6.84960191770926,39.49,40.4046229507146,-101.573021909749
1712,Hamilton County,NE,NE-060,Suburban,10.4733546497522,94.89,42.5028323018221,-100.219287206098
1713,Perry County,NE,NE-061,Small Town,8.0537429070754,47.56,41.5278305375453,-97.0338755705168
1714,Pike County,NE,NE-062,Rural,6.07300409645816,70.39,41.6391204219031,-98.8556871030058
1715,Polk County,NE,NE-063,Rural,6.30013913046222,10.50,40.2922788490389,-95.319548128641
1716,Randolph County,NE,NE-064,Small Town,7.75250094963281,23.02,42.3826365231249,-96.3980499153443
1717,Scott County,NE,NE-065,Rural,4.46850617805188,76.94,40.633458562094,-98.7948543680649
1718,Clark County,NE,NE-066,Small Town,8.56662155621413,13.24,40.2196422507285,-102.439539744828
1719,Carroll County,NE,NE-067,Small Town,6.35926694819972,24.12,41.1702482975022,-101.509933790011
1720,Harrison County,NE,NE-068,Small Town,6.71032662436992,32.34,40.8182117215503,-102.964837419792
1721,Johnson County,NE,NE-069,Suburban,10.0055398976604,73.07,42.0113482923824,-100.366023063797
1722,Knox County,NE,NE-070,Small Town,7.19452357141117,84.25,41.2072854315235,-97.1762515631798
1723,Lawrence County,NE,NE-071,Rural,4.99719873493558,55.30,40.702834197118,-98.2601794884299
1724,Morgan County,NE,NE-072,Suburban,10.1753348926068,30.48,42.3097261098067,-97.4181554823016
1725,Orange County,NE,NE-073,Suburban,9.78232834869411,39.47,41.0415752692951,-95.6730173790831
1726,Ross County,NE,NE-074,Small Town,8.32078291615665,53.02,41.8837956333655,-97.4927828289936
1727,Shelby County,NE,NE-075,Small Town,7.67059111231148,36.00,42.4360391600534,-101.924302177095
1728,Sullivan County,NE,NE-076,Small Town,6.8720865716736,17.77,41.2721588289496,-96.5109029240949
1729,Wilson County,NE,NE-077,Rural,3.7379313738341,20.32,40.0093850333134,-98.0988209460715
1730,Benton County,NE,NE-078,Small Town,8.92840772642803,53.96,42.347538890101,-99.8193546623717
1731,Cass County,NE,NE-079,Rural,5.45036946328076,78.09,40.0328359619191,-99.7399526890156
1732,Chester County,NE,NE-080,Rural,6.32792075222098,22.93,42.0746242725099,-101.560827498853
1733,Washington County,NE,NE-081,Small Town,6.96732472778368,35.73,40.5136127109567,-102.242132829548
1734,Jefferson County,NE,NE-082,Rural,4.87465120129103,35.41,42.4271872898286,-95.5420570564228
1735,Franklin County,NE,NE-083,Suburban,8.80897696586884,87.26,41.876374942531,-95.3464292548881
1736,Lincoln County,NE,NE-084,Small Town,6.34046193253482,14.15,40.1041404510496,-95.636304320772
1737,Madison County,NE,NE-085,Small Town,8.00725707790265,10.32,42.8298146418126,-98.8570569181171
1738,Jackson County,NE,NE-086,Small Town,8.23678401669039,41.41,40.3615294870894,-97.5292713580119
1739,Monroe County,NE,NE-087,Small Town,7.2651211895585,39.87,41.9976883595243,-97.6174386702503
1740,Union County,NE,NE-088,Rural,4.73420324053058,36.83,42.5483825372838,-102.858723227125
1741,Clay County,NE,NE-089,Small Town,8.22105247969278,34.39,42.1214766380958,-102.873529836882
1742,Marion County,NE,NE-090,Small Town,8.81200440751438,22.46,42.4306155850769,-103.29812857256
1743,Adams County,NE,NE-091,Small Town,6.74762718640443,11.07,41.6079288882568,-102.057375306449
1744,Wayne County,NE,NE-092,Small Town,6.64624973681535,63.42,42.3602660851284,-98.0739272181367
1745,Greene County,NE,NE-093,Rural,4.55904768998016,59.18,41.6152281462493,-95.3287534575277
1746,Washington County,NV,NV-001,Small Town,6.50024539946454,10.60,40.6588008287738,-114.908673118594
1747,Jefferson County,NV,NV-002,Suburban,11.2707747981857,33.05,39.8405744712921,-118.211422011013
1748,Franklin County,NV,NV-003,Small Town,7.69062148188403,57.38,37.2789051999301,-115.262654070579
1749,Lincoln County,NV,NV-004,Suburban,8.63505398031531,48.96,39.0044175098023,-118.891528926572
1750,Madison County,NV,NV-005,Small Town,6.76237225211709,19.88,38.1964258539469,-114.820924425831
1751,Jackson County,NV,NV-006,Small Town,8.11753795622803,49.45,37.212128547001,-118.378618477392
1752,Monroe County,NV,NV-007,Suburban,9.94217588974038,52.40,37.3668091120644,-114.186197838832
1753,Union County,NV,NV-008,Small Town,8.503674028808,70.75,41.0444000036439,-115.35205262128
1754,Clay County,NV,NV-009,Suburban,8.49112395621466,42.26,38.9877955961392,-119.627471004968
1755,Marion County,NV,NV-010,Small Town,6.45377068347311,16.34,40.9936980246864,-114.28768687376
1756,Adams County,NV,NV-011,Suburban,11.0013971846741,65.10,41.6405435736095,-115.994650955552
1757,Wayne County,NV,NV-012,Suburban,9.22965954149131,57.64,35.3647848151974,-117.417925805672
1758,Greene County,NV,NV-013,Rural,4.30350771524901,92.38,37.7018367112592,-115.581305026754
1759,Warren County,NV,NV-014,Small Town,6.17691633489279,77.40,41.8774031581036,-118.691426465523
1760,Fayette County,NV,NV-015,Suburban,9.11168182497288,87.42,41.010920151659,-119.816834190514
1761,Montgomery County,NV,NV-016,Small Town,6.31815639790893,75.50,41.2653168605904,-116.603256396783
1762,Lake County,NV,NV-017,Small Town,7.93916586866429,20.30,40.8107740839211,-115.281221413251
1763,Washington County,NH,NH-001,Suburban,9.01793533779596,64.54,43.9022130778514,-71.364455058106
1764,Jefferson County,NH,NH-002,Small Town,6.95532651561839,94.62,42.7280939499518,-72.2399046580299
1765,Franklin County,NH,NH-003,Suburban,11.8018938894889,74.42,43.9821112834912,-71.1764122125544
1766,Lincoln County,NH,NH-004,Suburban,10.0371952712562,39.74,44.6745211773118,-72.0740942617252
1767,Madison County,NH,NH-005,Small Town,7.89686881372099,36.49,43.6756110577086,-71.0671240568313
1768,Jackson County,NH,NH-006,Small Town,8.50021494058474,48.42,44.621012755032,-71.309213776204
1769,Monroe County,NH,NH-007,Suburban,11.9095463022013,47.75,43.0355432158183,-70.7860263371527
1770,Union County,NH,NH-008,Suburban,10.6084295076237,67.96,44.8658077537566,-72.535581615207
1771,Clay County,NH,NH-009,Small Town,7.93563517649326,19.02,45.0018339935551,-71.7656292177899
1772,Marion County,NH,NH-010,Small Town,8.83364125003185,68.88,43.4048162029815,-72.4641521744532
1773,Washington County,NJ,NJ-001,Urban Core,17.8454695928389,91.29,40.7446292201174,-74.3221998007081
1774,Jefferson County,NJ,NJ-002,Suburban,11.0272123458765,46.99,40.5351063517427,-74.2430453219454
1775,Franklin County,NJ,NJ-003,Small Town,8.72186797191663,29.67,39.0052407921502,-74.1278168231317
1776,Lincoln County,NJ,NJ-004,Suburban,9.1121726720809,77.62,39.4488239987822,-73.9040601994487
1777,Madison County,NJ,NJ-005,Small Town,8.05097468231,78.13,39.3224638685938,-73.9618198636147
1778,Jackson County,NJ,NJ-006,Suburban,8.18689692000358,73.19,41.1484586064231,-75.5576504943077
1779,Monroe County,NJ,NJ-007,Small Town,7.36550447086013,77.04,40.8086360458371,-74.2730751585661
1780,Union County,NJ,NJ-008,Urban Core,14.1465658222723,35.09,41.0129051775932,-74.2175358538305
1781,Clay County,NJ,NJ-009,Suburban,9.14768269325368,61.74,39.2393026411919,-75.1734859456562
1782,Marion County,NJ,NJ-010,Suburban,11.943577563431,11.60,41.3206650420355,-74.9040709382929
1783,Adams County,NJ,NJ-011,Suburban,10.4346800177263,44.40,40.5494952969735,-75.5555280111646
1784,Wayne County,NJ,NJ-012,Urban Core,17.6159971337639,32.39,40.8524846432903,-75.4195235544703
1785,Greene County,NJ,NJ-013,Suburban,9.51591756354235,13.70,41.3818861003612,-74.8476335570288
1786,Warren County,NJ,NJ-014,Small Town,7.58874308108677,63.13,40.4220549178024,-75.4186465829939
1787,Fayette County,NJ,NJ-015,Suburban,10.1317232769673,78.61,40.3870387057689,-74.0002968894956
1788,Montgomery County,NJ,NJ-016,Suburban,9.31686721737389,22.92,41.2878568998679,-74.5844097888477
1789,Lake County,NJ,NJ-017,Small Town,6.97959039429292,93.79,39.9822099257197,-75.1744218671832
1790,Grant County,NJ,NJ-018,Suburban,8.03660920208288,43.02,39.430670192823,-75.0558135941643
1791,Douglas County,NJ,NJ-019,Urban Core,16.6316430811402,43.69,41.3561135498668,-74.4860198460729
1792,Hamilton County,NJ,NJ-020,Urban Core,12.5070068351545,42.07,39.5647634332341,-73.915826327007
1793,Perry County,NJ,NJ-021,Small Town,6.16410607814537,38.08,39.3352536093933,-74.9969893393007
1794,Washington County,NM,NM-001,Rural,4.93235835813663,25.68,36.053676084417,-105.336028487253
1795,Jefferson County,NM,NM-002,Suburban,8.58317328995715,49.07,34.5403194774279,-106.002744584186
1796,Franklin County,NM,NM-003,Small Town,7.6361474732872,50.11,34.3008915965281,-108.472525280007
1797,Lincoln County,NM,NM-004,Suburban,9.73908818439639,37.92,34.4904976538895,-108.103436213043
1798,Madison County,NM,NM-005,Suburban,9.84895947660329,92.83,34.4584589476256,-107.298406644081
1799,Jackson County,NM,NM-006,Suburban,9.4165403416258,74.02,36.155923527028,-103.931155231872
1800,Monroe County,NM,NM-007,Rural,6.24831938996873,72.95,35.2499690727525,-105.851818237469
1801,Union County,NM,NM-008,Small Town,7.98122046202967,70.70,32.7024560096021,-105.335319973235
1802,Clay County,NM,NM-009,Rural,6.36731024138555,17.32,32.4682451238603,-107.101193788374
1803,Marion County,NM,NM-010,Rural,4.98693684803077,73.96,32.6116397031693,-107.884372195175
1804,Adams County,NM,NM-011,Suburban,9.74733093403492,80.45,32.6308124996359,-103.937839600731
1805,Wayne County,NM,NM-012,Suburban,10.0444136508876,32.69,31.9015223336875,-105.631626574463
1806,Greene County,NM,NM-013,Rural,3.95175915603839,74.40,33.4138092490166,-108.229102768682
1807,Warren County,NM,NM-014,Small Town,6.23655267018082,11.42,32.7191141176485,-108.865547878232
1808,Fayette County,NM,NM-015,Suburban,10.9599720539284,76.15,34.1764111484885,-104.22594513593
1809,Montgomery County,NM,NM-016,Rural,4.95530215374968,30.83,32.7063897547935,-107.180786324547
1810,Lake County,NM,NM-017,Small Town,8.01412523560569,76.33,31.7007147972134,-106.611812439194
1811,Grant County,NM,NM-018,Small Town,7.32867357019122,93.69,35.0559753678542,-105.817970530958
1812,Douglas County,NM,NM-019,Small Town,7.47162464255537,14.46,31.4859671000121,-108.830414014121
1813,Hamilton County,NM,NM-020,Rural,4.62199103615956,89.41,33.6319918646948,-103.526890427631
1814,Perry County,NM,NM-021,Small Town,6.49660895495574,34.15,33.0590680621301,-103.777984290287
1815,Pike County,NM,NM-022,Small Town,8.4865130315018,17.43,32.551206870534,-107.151048988779
1816,Polk County,NM,NM-023,Small Town,7.63077876974059,53.54,31.746973468978,-105.431398806272
1817,Randolph County,NM,NM-024,Rural,4.15060706229445,90.86,33.0361007881032,-104.979763596186
1818,Scott County,NM,NM-025,Suburban,8.39063513144253,94.55,34.0330121290308,-104.632843038401
1819,Clark County,NM,NM-026,Small Town,6.85192056363445,10.93,32.209803304136,-107.095931622512
1820,Carroll County,NM,NM-027,Small Town,8.07331406737596,89.41,35.8692081106426,-108.043902159863
1821,Harrison County,NM,NM-028,Small Town,6.95483126796399,21.61,36.8485085892301,-106.184231777876
1822,Johnson County,NM,NM-029,Small Town,8.88067066032391,77.24,36.4409537963656,-106.532075593813
1823,Knox County,NM,NM-030,Small Town,7.73618060030847,17.24,33.9538511236883,-107.56351528606
1824,Lawrence County,NM,NM-031,Small Town,8.65210401656206,29.09,36.6294608273362,-108.944338406474
1825,Morgan County,NM,NM-032,Rural,6.04407477229598,69.34,34.9394315742846,-105.989507112567
1826,Orange County,NM,NM-033,Suburban,10.767329445242,10.82,36.4070392794913,-107.648722466482
1827,Washington County,NY,NY-001,Small Town,6.46435920694742,35.70,44.1927064053999,-75.8424890727969
1828,Jefferson County,NY,NY-002,Suburban,8.82555214516026,73.71,41.391660303405,-73.2188613375976
1829,Franklin County,NY,NY-003,Suburban,8.12708002209978,89.13,42.6512109393453,-71.9351023802283
1830,Lincoln County,NY,NY-004,Suburban,9.64645764036274,86.53,41.6644188402952,-76.5124907513175
1831,Madison County,NY,NY-005,Suburban,11.3430677752078,50.57,44.3174727116455,-75.2962835415816
1832,Jackson County,NY,NY-006,Suburban,8.38284292771958,58.22,43.0744334877643,-76.2969796360201
1833,Monroe County,NY,NY-007,Suburban,8.22751875101601,35.06,44.8281804268419,-72.1365457776856
1834,Union County,NY,NY-008,Small Town,8.12644207445231,37.11,41.8717570720087,-77.1280625718248
1835,Clay County,NY,NY-009,Urban Core,12.090794168709,77.90,43.7044985863907,-74.3417042721146
1836,Marion County,NY,NY-010,Suburban,11.9175226685048,61.10,43.307809742656,-76.4972763048381
1837,Adams County,NY,NY-011,Small Town,6.07746675716569,26.29,41.3675047971274,-76.4552752867516
1838,Wayne County,NY,NY-012,Suburban,9.62759681404493,10.20,44.8457903805424,-76.133296217997
1839,Greene County,NY,NY-013,Small Town,7.47553229764942,17.43,43.7710906758045,-79.7081731074817
1840,Warren County,NY,NY-014,Suburban,11.8465737671199,51.03,41.1059728874824,-77.1035814129418
1841,Fayette County,NY,NY-015,Small Town,7.58854970649374,39.86,40.7322054350475,-73.1210192908547
1842,Montgomery County,NY,NY-016,Small Town,8.5613369845176,92.54,44.942841410514,-74.5431711240775
1843,Lake County,NY,NY-017,Suburban,9.73038502267422,64.72,41.0325234182174,-76.2465870421408
