county_ref_id,county_name,state,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon,patient_count
1493,Adams County,MO,Small Town,8.81,21.0,39.484,-89.644,2
2718,Wilson County,TX,Small Town,6.34,22.8,26.125,-101.955,2
557,Monroe County,ID,Small Town,7.15,72.9,48.595,-113.459,2
385,Clark County,FL,Suburban,9.31,61.8,29.477,-83.194,2
1082,Marion County,KY,Small Town,7.48,50.3,38.559,-88.502,2
1403,Franklin County,MS,Suburban,9.86,35.9,30.677,-90.153,2
123,Wayne County,AR,Small Town,7.13,52.0,34.141,-92.444,2
2507,Washington County,TN,Suburban,11.83,85.8,35.355,-85.189,2
2117,Sullivan County,OH,Rural,4.57,85.9,39.527,-82.428,2
2020,Morgan County,ND,Rural,5.03,13.9,46.167,-96.789,2
1971,Franklin County,NC,Small Town,8.77,45.5,36.136,-81.043,2
2331,Lake County,SC,Suburban,9.83,79.9,32.088,-80.059,2
1698,Jackson County,NE,Small Town,7.83,44.9,40.223,-101.325,2
2270,Harrison County,PA,Suburban,11.90,79.4,40.385,-76.262,2
2687,Jackson County,TX,Rural,4.08,57.0,30.716,-97.244,2
441,Fayette County,GA,Small Town,6.85,30.6,34.180,-84.561,2
1599,Franklin County,MT,Suburban,8.76,90.9,46.751,-111.999,2
1655,Franklin County,NE,Suburban,10.73,75.4,42.108,-97.868,2
2815,Adams County,VT,Small Town,6.86,45.8,43.222,-72.648,2
1593,Lawrence County,MO,Suburban,9.39,78.5,39.020,-94.497,2
2616,Fayette County,TX,Rural,5.64,46.0,33.140,-93.598,2
2925,Wayne County,WA,Small Town,8.24,59.5,46.608,-117.327,2
1,Washington County,AL,Suburban,8.60,74.9,34.404,-86.380,2
194,Union County,CA,Suburban,11.57,39.2,32.802,-120.502,2
1047,Fayette County,KY,Small Town,8.07,83.6,36.751,-88.278,2
563,Greene County,ID,Suburban,8.51,80.9,42.361,-111.758,2
1466,Clark County,MS,Small Town,7.68,82.8,34.911,-89.111,2
135,Randolph County,AR,Suburban,8.54,44.8,33.673,-91.282,2
2080,Cass County,OH,Suburban,8.72,30.0,40.498,-83.541,2
1543,Perry County,MO,Suburban,8.70,52.4,36.724,-93.755,2
33,Orange County,AL,Small Town,7.84,49.1,34.275,-87.389,2
1791,Douglas County,NJ,Urban Core,15.83,73.0,39.173,-73.946,2
1722,Knox County,NE,Small Town,6.05,19.4,40.043,-103.304,2
258,Warren County,CO,Small Town,6.88,37.0,37.064,-103.431,2
368,Clay County,FL,Suburban,8.68,23.0,28.590,-87.541,2
2303,Perry County,PA,Suburban,11.03,91.4,40.427,-78.629,2
1862,Sullivan County,NY,Suburban,10.52,25.0,43.026,-76.595,2
1894,Jackson County,NC,Small Town,7.20,38.5,34.825,-82.904,2
2813,Clay County,VT,Rural,4.30,83.3,43.383,-72.177,2
280,Sullivan County,CO,Small Town,7.84,83.5,40.825,-105.041,2
2696,Fayette County,TX,Suburban,10.20,24.5,35.880,-93.587,2
578,Harrison County,ID,Small Town,6.44,92.4,42.414,-112.744,2
2235,Johnson County,OR,Small Town,7.96,82.0,42.543,-123.075,2
408,Pike County,GA,Small Town,8.16,24.6,30.980,-85.583,2
1939,Adams County,NC,Small Town,7.23,12.2,34.124,-76.716,2
2524,Franklin County,TX,Suburban,9.00,31.9,26.300,-102.630,2
1262,Morgan County,MI,Suburban,8.41,10.9,48.185,-87.759,2
1579,Lake County,MO,Suburban,11.67,41.1,36.388,-93.416,2
648,Warren County,IL,Small Town,7.32,23.4,38.503,-87.863,2
898,Adams County,KS,Rural,6.09,12.4,38.399,-101.891,2
2720,Cass County,TX,Small Town,7.15,83.7,34.125,-94.676,2
2954,Jefferson County,WV,Suburban,9.24,42.4,37.451,-79.677,2
1276,Jackson County,MI,Small Town,7.88,85.2,46.891,-87.130,2
754,Grant County,IN,Small Town,8.15,34.3,40.559,-85.454,2
2848,Knox County,VA,Suburban,10.15,78.3,37.432,-82.665,2
2862,Lincoln County,VA,Suburban,10.09,32.8,36.637,-79.230,2
1139,Carroll Parish,LA,Small Town,8.48,92.1,30.538,-89.992,2
2621,Hamilton County,TX,Suburban,8.37,38.8,33.022,-98.183,2
2769,Union County,TX,Suburban,10.39,34.3,29.197,-105.256,2
1610,Warren County,MT,Small Town,6.24,88.2,47.259,-111.170,2
428,Jefferson County,GA,Small Town,6.05,53.5,32.144,-83.243,2
2382,Pike County,SD,Rural,3.82,54.7,45.122,-102.281,2
2243,Washington County,PA,Suburban,11.92,52.0,40.760,-79.637,2
446,Hamilton County,GA,Small Town,6.76,54.8,31.760,-83.248,2
2058,Lake County,OH,Small Town,8.18,35.0,41.185,-84.144,2
2746,Scott County,TX,Suburban,10.51,65.6,34.882,-95.128,2
2549,Harrison County,TX,Suburban,8.11,24.3,33.223,-93.973,2
1352,Cass County,MN,Small Town,7.84,26.3,43.876,-95.756,2
2965,Greene County,WV,Rural,5.18,60.6,40.413,-78.913,2
2787,Wayne County,UT,Suburban,11.09,70.8,39.727,-111.795,2
1127,Fayette Parish,LA,Suburban,8.59,63.8,29.254,-92.290,2
1005,Greene County,KY,Small Town,8.66,37.7,38.834,-89.408,2
981,Warren County,KS,Small Town,8.77,65.9,39.202,-96.774,2
1967,Cass County,NC,Small Town,8.96,29.3,34.610,-84.127,2
1522,Chester County,MO,Small Town,7.47,38.6,36.581,-95.501,2
811,Polk County,IA,Suburban,10.75,93.4,40.446,-92.342,2
2841,Polk County,VA,Suburban,10.74,11.2,38.126,-78.872,2
1359,Jackson County,MN,Small Town,7.19,89.5,46.061,-95.599,2
2004,Montgomery County,ND,Small Town,8.05,13.9,47.178,-97.211,2
518,Wayne County,GA,Small Town,8.61,39.6,34.606,-81.270,2
2146,Lake County,OK,Suburban,9.04,83.7,35.758,-97.570,2
1829,Franklin County,NY,Suburban,8.64,66.7,44.974,-79.648,2
1397,Lincoln County,MN,Small Town,8.79,67.9,48.924,-95.480,2
2220,Warren County,OR,Small Town,6.71,92.2,42.525,-117.107,2
1234,Lincoln County,MI,Small Town,8.70,62.9,43.767,-84.467,2
409,Polk County,GA,Suburban,8.36,43.1,31.757,-84.031,2
968,Washington County,KS,Suburban,10.28,55.0,38.591,-99.523,2
1956,Harrison County,NC,Small Town,6.22,77.0,34.539,-79.608,2
1161,Clay Parish,LA,Suburban,9.69,85.0,29.961,-91.508,2
1945,Lake County,NC,Small Town,8.65,65.0,35.595,-83.502,2
139,Harrison County,AR,Small Town,6.92,39.1,33.381,-90.860,2
2615,Warren County,TX,Rural,3.62,41.9,36.321,-101.872,2
515,Clay County,GA,Small Town,6.79,62.2,34.063,-83.126,2
772,Sullivan County,IN,Suburban,11.83,28.1,38.440,-88.010,2
366,Monroe County,FL,Suburban,8.51,45.3,25.626,-85.534,2
1066,Ross County,KY,Suburban,8.73,17.6,38.248,-83.192,2
2652,Adams County,TX,Small Town,8.34,33.8,27.884,-95.431,2
1034,Jefferson County,KY,Suburban,10.93,81.6,37.693,-87.639,2
1229,Greene County,MA,Suburban,10.86,47.6,42.899,-71.448,2
2040,Wayne County,ND,Suburban,8.35,21.9,47.084,-98.044,2
2093,Wayne County,OH,Suburban,9.51,92.0,39.503,-84.473,2
709,Greene County,IN,Rural,3.72,13.6,41.650,-87.415,2
2758,Wilson County,TX,Small Town,6.17,30.4,33.690,-100.446,2
47,Monroe County,AL,Small Town,8.58,24.1,34.793,-85.979,2
229,Franklin County,CA,Small Town,6.36,80.3,35.102,-117.251,2
1835,Clay County,NY,Suburban,10.41,40.3,44.183,-79.268,2
1973,Madison County,NC,Small Town,8.09,88.4,34.224,-78.400,2
1629,Orange County,MT,Rural,4.50,68.6,45.224,-112.755,2
2789,Warren County,UT,Rural,5.00,23.9,40.207,-111.644,2
1505,Polk County,MO,Suburban,9.63,53.9,37.427,-91.084,2
573,Polk County,ID,Small Town,7.29,43.8,48.629,-115.117,2
1712,Hamilton County,NE,Small Town,6.25,16.9,41.236,-97.899,2
2956,Lincoln County,WV,Small Town,6.38,16.6,39.726,-77.735,2
796,Union County,IA,Small Town,6.71,12.7,42.510,-91.565,2
1567,Madison County,MO,Small Town,6.55,87.6,39.939,-91.572,2
992,Scott County,KS,Suburban,9.26,65.3,39.634,-101.783,2
1387,Ross County,MN,Suburban,11.92,23.3,46.787,-90.499,2
418,Morgan County,GA,Suburban,9.76,35.5,31.379,-82.129,2
2943,Knox County,WA,Small Town,7.93,58.9,45.603,-122.768,2
2654,Greene County,TX,Suburban,8.48,36.6,27.499,-102.177,2
2375,Fayette County,SD,Small Town,8.08,78.4,44.708,-98.276,2
13,Greene County,AL,Small Town,7.20,87.0,33.009,-88.325,2
961,Ross County,KS,Small Town,8.64,10.7,39.315,-98.528,2
2820,Jefferson County,VA,Small Town,7.75,20.3,37.177,-79.424,2
219,Orange County,CA,Urban Core,12.31,57.7,33.491,-122.457,2
1848,Pike County,NY,Urban Core,12.55,83.3,42.864,-75.388,2
2119,Benton County,OH,Suburban,11.44,47.5,40.735,-80.645,2
1340,Carroll County,MN,Small Town,7.34,59.4,46.254,-94.894,2
1901,Greene County,NC,Suburban,9.22,91.8,36.189,-82.757,2
2194,Scott County,OK,Suburban,11.72,38.2,33.757,-96.533,2
1928,Chester County,NC,Small Town,6.21,80.9,36.415,-82.837,2
2030,Jefferson County,ND,Small Town,6.43,89.1,47.184,-96.725,2
863,Shelby County,IA,Suburban,8.99,40.5,42.771,-91.843,2
2136,Monroe County,OK,Small Town,6.58,89.9,36.763,-97.067,2
2322,Union County,SC,Suburban,11.06,19.1,32.594,-79.684,2
3008,Washington County,WI,Small Town,8.33,14.3,43.252,-87.559,2
2983,Lawrence County,WV,Rural,3.60,56.0,40.419,-82.151,2
298,Warren County,CO,Suburban,9.54,73.1,39.411,-104.102,2
2493,Carroll County,TN,Suburban,11.82,11.5,36.463,-82.965,2
2871,Greene County,VA,Suburban,10.41,72.2,38.256,-77.663,2
756,Hamilton County,IN,Small Town,8.59,34.5,38.262,-86.385,2
1863,Wilson County,NY,Suburban,11.88,69.3,44.101,-74.102,2
1732,Chester County,NE,Small Town,6.18,27.0,41.682,-102.439,2
3014,Monroe County,WI,Rural,5.72,78.3,44.083,-89.893,2
1549,Carroll County,MO,Suburban,8.00,53.9,36.684,-94.102,2
1477,Wilson County,MS,Suburban,9.88,12.1,33.766,-88.355,2
2538,Lake County,TX,Small Town,6.40,59.7,33.489,-97.379,2
1642,Jackson County,MT,Small Town,7.69,58.6,48.512,-110.332,2
1154,Jefferson Parish,LA,Small Town,8.95,24.4,29.960,-89.955,2
1252,Pike County,MI,Small Town,7.86,46.6,41.816,-87.611,2
622,Harrison County,IL,Small Town,7.83,86.2,37.383,-87.840,2
1679,Carroll County,NE,Suburban,11.99,87.3,42.859,-97.674,2
853,Scott County,IA,Small Town,6.13,37.0,40.938,-92.506,2
2777,Jefferson County,UT,Small Town,6.83,23.9,40.374,-109.737,2
331,Wayne County,FL,Small Town,7.67,32.3,26.379,-86.164,2
527,Perry County,GA,Small Town,7.07,84.8,33.664,-81.165,2
2024,Sullivan County,ND,Small Town,8.67,94.2,46.965,-97.317,2
2638,Wilson County,TX,Small Town,7.39,66.2,28.090,-103.843,2
2855,Wilson County,VA,Rural,5.56,36.5,39.212,-80.720,2
84,Lake Borough,AK,Rural,5.09,53.8,63.733,-145.269,2
2600,Cass County,TX,Small Town,6.09,44.5,33.829,-95.984,2
1601,Madison County,MT,Small Town,6.15,54.0,48.142,-108.357,2
2175,Jackson County,OK,Suburban,10.19,86.8,33.753,-94.684,2
2824,Jackson County,VA,Suburban,9.96,13.1,36.853,-80.961,2
1325,Wayne County,MN,Small Town,8.26,37.9,49.091,-93.325,2
201,Fayette County,CA,Small Town,7.30,20.1,34.380,-118.692,2
1295,Scott County,MI,Small Town,7.49,17.6,44.930,-88.673,2
216,Knox County,CA,Small Town,6.28,10.1,41.637,-118.391,2
3075,Harrison County,WI,Suburban,8.26,60.5,44.852,-87.883,2
2302,Hamilton County,PA,Small Town,7.67,73.4,40.555,-77.319,2
1883,Lake County,NY,Small Town,6.28,61.6,43.704,-73.610,2
830,Jefferson County,IA,Small Town,6.28,32.0,42.332,-90.301,2
2256,Warren County,PA,Small Town,8.46,16.6,40.922,-76.662,2
1335,Pike County,MN,Suburban,8.15,22.6,43.933,-92.445,2
1822,Johnson County,NM,Small Town,8.54,72.4,35.388,-105.243,2
2440,Warren County,TN,Suburban,10.47,24.1,36.269,-89.412,2
1049,Lake County,KY,Suburban,9.95,48.6,38.449,-86.175,2
1710,Grant County,NE,Rural,3.53,57.3,41.834,-100.920,2
2648,Monroe County,TX,Small Town,8.01,86.8,32.578,-99.050,2
1526,Lincoln County,MO,Suburban,8.97,73.9,37.160,-94.312,2
2955,Franklin County,WV,Suburban,8.99,59.8,37.845,-79.013,2
699,Franklin County,IN,Suburban,9.03,62.7,39.634,-87.758,2
18,Grant County,AL,Suburban,8.45,93.0,34.883,-87.941,2
1143,Lawrence Parish,LA,Small Town,7.10,83.9,32.341,-92.021,2
1129,Lake Parish,LA,Suburban,8.63,62.5,31.646,-89.112,2
15,Fayette County,AL,Small Town,7.56,80.0,33.322,-85.714,2
316,Union County,CT,Urban Core,17.35,17.5,41.283,-73.158,2
2637,Sullivan County,TX,Suburban,8.67,48.5,34.796,-101.244,2
1296,Clark County,MI,Small Town,7.19,11.4,48.149,-85.617,2
943,Montgomery County,KS,Small Town,6.91,27.0,38.180,-100.036,2
2130,Washington County,OK,Small Town,7.69,50.1,36.481,-97.859,2
1249,Douglas County,MI,Small Town,8.68,76.4,46.880,-82.866,2
1499,Lake County,MO,Suburban,9.91,76.2,39.554,-90.097,2
1400,Monroe County,MN,Small Town,8.18,11.9,45.272,-96.535,2
1470,Knox County,MS,Suburban,8.44,65.2,31.018,-90.757,2
2048,Monroe County,OH,Small Town,6.47,63.9,41.094,-82.495,2
2942,Johnson County,WA,Small Town,6.66,15.5,48.984,-117.631,2
1496,Warren County,MO,Suburban,8.09,33.1,38.075,-90.498,2
2899,Washington County,VA,Small Town,8.84,92.0,39.226,-77.223,2
860,Morgan County,IA,Rural,5.73,87.9,42.813,-91.539,2
883,Fayette County,IA,Small Town,6.42,28.7,43.090,-91.085,2
1471,Lawrence County,MS,Small Town,6.81,37.7,32.055,-89.752,2
2001,Greene County,ND,Small Town,7.79,39.5,48.230,-97.390,2
1813,Hamilton County,NM,Rural,4.23,90.0,32.628,-106.574,2
2490,Randolph County,TN,Small Town,7.24,62.9,35.528,-81.980,2
2612,Adams County,TX,Small Town,6.89,72.7,30.951,-103.658,2
448,Pike County,GA,Suburban,10.93,47.2,33.124,-80.915,2
1304,Ross County,MI,Small Town,6.93,45.0,42.314,-87.496,2
670,Sullivan County,IL,Suburban,9.31,76.6,39.545,-89.254,2
2903,Madison County,VA,Rural,6.39,82.0,37.560,-81.140,2
2417,Lake County,SD,Small Town,7.01,67.2,43.384,-102.513,2
1298,Harrison County,MI,Suburban,8.15,78.4,45.307,-85.667,2
1960,Morgan County,NC,Small Town,6.85,87.4,35.138,-79.389,2
2598,Wilson County,TX,Small Town,8.07,20.0,32.249,-102.804,2
1205,Greene County,MD,Urban Core,17.45,59.2,38.311,-79.493,2
2595,Ross County,TX,Suburban,9.29,42.8,29.285,-95.074,2
2763,Jefferson County,TX,Small Town,6.80,81.7,32.533,-96.758,2
680,Jackson County,IL,Small Town,7.79,60.5,37.353,-91.327,2
457,Lawrence County,GA,Suburban,9.11,86.7,32.428,-84.818,2
498,Morgan County,GA,Rural,4.04,42.4,30.608,-81.612,2
2346,Morgan County,SC,Small Town,7.32,32.6,32.076,-81.300,2
1379,Clark County,MN,Small Town,7.54,85.9,44.609,-90.953,2
1165,Greene Parish,LA,Suburban,11.78,35.9,31.147,-92.307,2
2764,Franklin County,TX,Small Town,6.34,71.1,27.056,-102.312,2
1123,Adams Parish,LA,Rural,5.09,88.6,30.458,-93.113,2
161,Marion County,AR,Small Town,7.54,11.4,34.963,-94.561,2
376,Lake County,FL,Small Town,8.67,56.4,28.183,-80.464,2
411,Scott County,GA,Suburban,8.41,25.4,31.929,-84.692,2
1246,Montgomery County,MI,Suburban,11.88,14.0,46.449,-85.893,2
2510,Lincoln County,TN,Suburban,8.04,73.3,36.328,-83.251,2
1365,Wayne County,MN,Suburban,9.72,83.3,43.600,-90.290,2
1110,Benton County,KY,Small Town,6.29,89.6,38.226,-82.698,2
1469,Johnson County,MS,Small Town,7.36,56.8,31.915,-88.288,2
608,Warren County,IL,Small Town,6.77,33.8,41.410,-88.772,2
2866,Union County,VA,Suburban,8.94,22.6,38.803,-76.392,2
247,Franklin County,CO,Suburban,9.25,65.8,40.264,-108.342,2
263,Douglas County,CO,Suburban,11.83,37.2,40.192,-108.598,2
3009,Jefferson County,WI,Small Town,8.54,53.0,44.931,-90.565,2
1266,Sullivan County,MI,Suburban,9.17,43.7,46.032,-83.688,2
953,Clark County,KS,Small Town,7.60,49.1,39.450,-97.642,2
3044,Wilson County,WI,Small Town,7.01,23.1,45.453,-87.025,2
3050,Franklin County,WI,Suburban,9.30,27.5,45.230,-91.242,2
2392,Morgan County,SD,Small Town,7.25,40.0,43.486,-101.922,2
1282,Wayne County,MI,Suburban,11.59,18.1,43.724,-84.268,2
2875,Lake County,VA,Suburban,8.90,47.5,37.866,-75.479,2
1336,Polk County,MN,Small Town,7.15,14.3,46.566,-93.207,2
1135,Polk Parish,LA,Suburban,9.92,51.0,29.846,-91.290,2
905,Grant County,KS,Small Town,7.32,22.9,39.215,-99.924,2
2710,Johnson County,TX,Suburban,11.16,73.1,35.369,-105.595,2
227,Washington County,CA,Urban Core,12.80,51.3,36.922,-119.781,2
1525,Franklin County,MO,Small Town,7.34,88.4,39.859,-94.670,2
2952,Cass County,WA,Suburban,9.19,64.1,48.302,-117.184,2
826,Benton County,IA,Small Town,7.01,45.0,41.490,-91.132,2
1761,Montgomery County,NV,Small Town,8.93,79.6,39.465,-116.269,2
966,Cass County,KS,Small Town,8.61,49.5,39.629,-102.052,2
1706,Warren County,NE,Rural,5.43,69.1,42.964,-95.566,2
2184,Fayette County,OK,Suburban,8.38,10.6,36.122,-95.748,2
1075,Franklin County,KY,Rural,3.56,28.6,37.153,-88.870,2
2686,Madison County,TX,Rural,5.30,22.4,26.381,-104.014,2
632,Benton County,IL,Suburban,9.78,88.2,40.869,-89.487,2
2160,Lawrence County,OK,Suburban,9.94,31.1,34.970,-101.401,2
1285,Fayette County,MI,Small Town,7.87,80.6,47.853,-88.592,2
2178,Clay County,OK,Small Town,8.36,50.9,33.996,-98.388,2
1409,Clay County,MS,Rural,5.02,91.6,32.953,-90.125,2
2932,Douglas County,WA,Small Town,6.86,22.0,46.797,-123.404,2
2089,Union County,OH,Small Town,8.02,52.8,39.705,-84.587,2
526,Hamilton County,GA,Suburban,11.90,66.4,33.374,-84.879,2
2159,Knox County,OK,Small Town,7.53,76.9,36.884,-100.678,2
2293,Adams County,PA,Suburban,10.56,19.5,40.645,-79.698,2
2684,Franklin County,TX,Suburban,8.85,37.6,25.980,-99.950,2
2614,Greene County,TX,Rural,5.38,36.4,27.777,-93.551,2
1464,Randolph County,MS,Small Town,6.05,57.2,33.701,-89.819,2
2751,Knox County,TX,Suburban,11.99,67.2,30.923,-105.305,2
1870,Lincoln County,NY,Small Town,6.69,19.8,44.736,-79.576,2
3049,Jefferson County,WI,Suburban,8.43,45.2,44.121,-86.807,2
1452,Wayne County,MS,Small Town,8.33,88.5,31.848,-89.226,2
2497,Lawrence County,TN,Small Town,8.71,82.6,35.229,-89.039,2
2539,Grant County,TX,Small Town,7.22,20.4,30.729,-97.569,2
183,Morgan County,AR,Small Town,8.61,92.5,34.022,-91.171,2
1435,Shelby County,MS,Suburban,10.82,34.1,32.913,-90.607,2
2585,Randolph County,TX,Suburban,8.79,12.2,34.428,-106.204,2
2219,Greene County,OR,Small Town,7.46,17.8,43.119,-121.060,2
2722,Washington County,TX,Small Town,7.56,11.0,34.923,-97.486,2
2260,Grant County,PA,Small Town,8.07,36.7,39.944,-75.065,2
2738,Lake County,TX,Suburban,8.07,33.3,31.903,-100.561,2
2251,Clay County,PA,Small Town,6.58,41.7,40.328,-78.803,2
2422,Pike County,SD,Small Town,8.18,31.9,45.392,-96.916,2
2234,Harrison County,OR,Suburban,8.04,26.2,45.416,-119.721,2
158,Monroe County,AR,Suburban,10.40,22.5,36.155,-90.693,2
1427,Carroll County,MS,Rural,3.51,11.8,34.302,-90.069,2
1323,Marion County,MN,Suburban,8.45,21.8,45.238,-96.777,2
1305,Shelby County,MI,Small Town,6.38,47.0,47.050,-87.840,2
326,Monroe County,FL,Small Town,8.24,35.7,28.786,-81.990,2
2605,Lincoln County,TX,Rural,6.01,64.7,34.349,-105.918,2
489,Polk County,GA,Small Town,7.61,26.5,32.747,-82.917,2
2967,Fayette County,WV,Rural,3.86,71.5,38.870,-81.667,2
2495,Johnson County,TN,Small Town,6.70,21.5,36.533,-82.768,2
2729,Union County,TX,Small Town,7.68,57.7,26.077,-97.911,2
1182,Jackson County,ME,Small Town,7.67,67.1,43.029,-70.106,2
2682,Washington County,TX,Suburban,8.65,57.1,29.648,-101.885,2
2035,Monroe County,ND,Small Town,7.34,76.3,47.975,-101.361,2
2429,Franklin County,TN,Suburban,10.55,63.1,35.889,-89.163,2
2725,Lincoln County,TX,Small Town,8.38,84.3,33.095,-98.418,2
902,Fayette County,KS,Small Town,8.69,88.3,37.025,-100.691,2
2217,Adams County,OR,Small Town,8.89,58.4,45.524,-123.003,2
547,Jefferson County,HI,Small Town,8.37,32.5,19.226,-157.229,2
1177,Washington County,ME,Small Town,6.21,57.2,43.081,-70.898,2
399,Greene County,GA,Small Town,8.88,29.1,31.930,-82.321,2
70,Franklin Borough,AK,Small Town,7.77,14.9,65.310,-149.858,2
584,Ross County,ID,Suburban,10.19,63.8,43.292,-113.360,2
2028,Chester County,ND,Suburban,11.59,65.7,46.095,-98.298,2
24,Randolph County,AL,Small Town,8.51,35.4,34.184,-86.862,2
322,Franklin County,FL,Small Town,6.33,21.6,25.591,-80.800,2
602,Union County,IL,Suburban,10.66,27.8,39.294,-89.385,2
958,Lawrence County,KS,Small Town,6.63,26.0,37.484,-96.572,2
1564,Jefferson County,MO,Rural,5.48,55.6,36.848,-90.975,2
461,Shelby County,GA,Rural,3.89,48.1,33.691,-84.842,2
180,Johnson County,AR,Small Town,7.15,51.5,36.078,-91.582,2
260,Montgomery County,CO,Small Town,6.79,67.7,40.015,-104.824,2
2162,Orange County,OK,Small Town,7.57,68.5,34.716,-96.496,2
61,Perry County,AL,Suburban,10.30,20.6,32.592,-85.575,2
16,Montgomery County,AL,Small Town,6.56,80.3,33.268,-85.772,2
2846,Harrison County,VA,Suburban,8.89,43.6,37.584,-81.906,2
290,Jackson County,CO,Suburban,9.03,86.7,37.320,-107.952,2
2205,Sullivan County,OK,Suburban,8.96,90.9,35.029,-99.864,2
962,Shelby County,KS,Small Town,7.22,21.4,37.599,-100.910,2
2640,Cass County,TX,Suburban,10.64,10.7,30.128,-97.792,2
2223,Lake County,OR,Suburban,10.42,58.2,44.284,-119.741,2
400,Warren County,GA,Small Town,6.74,40.3,33.268,-82.841,2
2732,Adams County,TX,Small Town,6.41,94.9,34.491,-98.235,2
1882,Montgomery County,NY,Suburban,11.89,36.3,43.329,-74.336,2
1410,Marion County,MS,Rural,6.10,73.5,31.359,-91.092,2
508,Jefferson County,GA,Suburban,11.90,73.7,34.592,-82.457,2
524,Grant County,GA,Suburban,9.13,48.6,31.590,-84.434,2
3031,Randolph County,WI,Suburban,8.75,61.7,44.992,-90.121,2
1582,Hamilton County,MO,Small Town,8.33,81.7,37.269,-90.364,2
1612,Montgomery County,MT,Rural,4.47,16.3,47.260,-108.734,2
2278,Sullivan County,PA,Suburban,8.38,38.1,39.867,-78.754,2
291,Monroe County,CO,Small Town,8.30,13.3,37.304,-105.693,2
1726,Ross County,NE,Small Town,8.31,44.7,40.243,-98.805,2
2064,Polk County,OH,Suburban,9.53,87.9,38.846,-83.521,2
2601,Chester County,TX,Small Town,8.25,41.3,28.001,-98.543,2
2071,Knox County,OH,Suburban,11.59,77.9,39.858,-81.270,2
2274,Morgan County,PA,Small Town,7.59,88.5,41.249,-79.737,2
733,Wilson County,IN,Small Town,7.45,63.9,40.299,-85.393,2
1096,Randolph County,KY,Small Town,7.09,15.1,37.135,-86.518,2
1320,Monroe County,MN,Small Town,7.09,48.0,45.345,-92.376,2
2655,Warren County,TX,Suburban,8.29,48.2,28.253,-101.447,2
2591,Knox County,TX,Rural,4.92,17.8,31.021,-101.089,2
300,Montgomery County,CO,Small Town,8.25,47.5,38.840,-106.652,2
3071,Randolph County,WI,Small Town,6.15,61.8,46.363,-88.067,2
85,Grant Borough,AK,Small Town,6.94,48.7,59.811,-161.516,2
1942,Warren County,NC,Small Town,7.69,62.7,35.122,-78.992,2
2842,Randolph County,VA,Small Town,7.96,77.4,36.934,-79.340,2
2476,Marion County,TN,Small Town,7.85,93.5,35.670,-87.711,2
444,Grant County,GA,Small Town,7.68,49.2,31.682,-83.796,2
1905,Lake County,NC,Rural,6.41,56.3,34.627,-82.705,2
1104,Morgan County,KY,Rural,4.06,58.4,38.147,-85.483,2
1968,Chester County,NC,Suburban,11.13,93.9,34.544,-80.771,2
1455,Fayette County,MS,Rural,5.23,75.1,31.746,-91.005,2
1476,Sullivan County,MS,Suburban,11.77,46.7,31.979,-88.868,2
979,Wayne County,KS,Small Town,6.51,64.5,38.785,-95.907,2
2949,Sullivan County,WA,Suburban,10.41,20.7,46.249,-123.554,2
1186,Marion County,ME,Rural,6.27,22.1,44.382,-69.114,2
1122,Marion Parish,LA,Suburban,9.91,78.6,29.421,-93.487,2
2045,Lincoln County,OH,Small Town,6.95,30.2,39.284,-84.226,2
1770,Union County,NH,Suburban,9.72,37.4,44.811,-71.562,2
1446,Jackson County,MS,Rural,5.57,15.8,34.210,-88.436,2
